inventor_id,name,country
fl:ka_ln:benli-1,Kami Pars Benli,ES
fl:ch_ln:gong-25,Cheng Gong,US
fl:we_ln:hamm-1,Wesley Bryan Hamm,US
fl:wi_ln:fung-1,Wing Leung Fung,CN
fl:ta_ln:taniguchi-18,Takeshi Taniguchi,JP
fl:hs_ln:yang-112,Hsiu-Pen Yang,TW
fl:ji_ln:he-266,Jiajia He,US
fl:mo_ln:cohen-5,Mordehay COHEN,IL
fl:ha_ln:fritze-2,Hans K. Fritze,US
fl:ye_ln:um-1,Yeji Um,KR
0a6gva7krqjdxqsaeuhpo11nu,Surinderpal Singh Ghotra,CA
fl:qi_ln:wu-99,Qingjun Wu,US
fl:ro_ln:bird-6,Roland Bird,NL
fl:jo_ln:white-7,Jordan Makyle White,US
fl:se_ln:shin-151,Seungmi Shin,KR
fl:lu_ln:guo-17,Lu Guo,US
fl:vi_ln:williams-11,Vincent Williams,US
fl:ro_ln:vandeoudeweetering-1,Ronald Van de Oudeweetering,NL
fl:gu_ln:zhou-36,Guanghong Zhou,US
fl:ni_ln:picco-1,Nicole Breanne Picco,CA
fl:jo_ln:lee-165,Jong-Dae Lee,KR
fl:jo_ln:sweeney-2,Joseph Sweeney,US
fl:mi_ln:kettner-1,Michael Kettner,DE
fl:ga_ln:xiong-5,Gaolin Xiong,CN
fl:ma_ln:gonzalez-85,Marie Gonzalez,US
fl:bl_ln:johnson-3,Blake D. Johnson,US
fl:ih_ln:shadko-1,Ihor Shadko,US
fl:jo_ln:loftis-3,Jonathan C. Loftis,US
fl:da_ln:bjertness-1,Dan Bjertness,US
fl:ad_ln:afzali-1,Adam A. Afzali,US
fl:da_ln:mohseni-1,Daamun Mohseni,US
fl:to_ln:liu-44,Tobey Liu,CN
fl:br_ln:barnes-13,Brent D. Barnes,US
fl:do_ln:tissier-2,Dominique Tissier,FR
fl:mo_ln:barakat-3,Mohamed Ahmed Fouad Barakat,DE
fl:by_ln:kang-81,Byung Hak Kang,KR
fl:an_ln:valenciapollex-1,Andreas Valencia Pollex,DE
fl:yu_ln:wu-509,Yuezhen Wu,CN
fl:se_ln:oh-244,Seunghee Oh,US
fl:ye_ln:li-74,Yewen Li,CN
fl:ju_ln:korpihete-1,Jukka Korpihete,FI
fl:ka_ln:matsushita-10,Kazuki MATSUSHITA,JP
fl:do_ln:kernen-1,Dominic Kernen,CH
fl:gu_ln:liu-179,Guoqiang Liu,US
fl:vi_ln:levand-2,Victor J. Levand,US
fl:kr_ln:swank-2,Krystal B. Swank,US
fl:ha_ln:workman-2,Harold Thomas Workman,US
fl:st_ln:eggleton-2,Steven Eggleton,US
fl:de_ln:chapman-11,Dean Chapman,US
fl:br_ln:meaney-1,Brian Meaney,US
0abvwlr7bumqjmiik0mizgtu4,Mark Shyrish Rajandran,US
fl:ji_ln:peng-171,Jiahong Peng,CN
fl:om_ln:ghazzaoui-1,Omar Ghazzaoui,US
fl:da_ln:sanabria-2,David Sanabria,US
fl:br_ln:chiga-1,Bradley Chiga,US
fl:je_ln:cutler-5,Jeffrey N. Cutler,US
fl:ha_ln:freudenthaler-1,Hannes Freudenthaler,US
fl:yu_ln:zhao-83,Yu Zhao,US
fl:st_ln:singleton-3,Steven D. Singleton,US
fl:hu_ln:huang-197,Huang Chih Huang,TW
fl:ba_ln:filleul-2,Bayden Filleul,IE
fl:sh_ln:yao-73,Shuqing Yao,US
fl:ch_ln:liu-817,Chang-Le Liu,US
0adq4cepish4ozbcsm02ftggi,Chad Junkin,US
fl:th_ln:dejong-1,Theodore M. DeJong,US
fl:pa_ln:collier-4,Paul Collier,US
0ae2heihhacsvkf3vwowkvyyg,Ty Josh Rogalski,US
fl:al_ln:girard-1,Alexandre B. Girard,US
fl:ni_ln:johnson-18,Nicholas Johnson,US
fl:al_ln:kirzinger-1,Albert-Johann Kirzinger,DE
fl:zi_ln:wu-28,Ziyi Wu,CN
0af0x0or9jtg2uxvjpgi7ea55,Joerg Rauschenbach,CH
fl:ja_ln:yim-5,Jae Ryun Yim,US
fl:su_ln:lee-582,Sul Ki Lee,KR
fl:da_ln:plumptre-1,David Aubrey Plumptre,GB
fl:sh_ln:luo-57,Shaowen Luo,CN
fl:pa_ln:hanstock-1,Paul Hanstock,US
fl:da_ln:stankovic-1,Damjan Stankovic,US
fl:fe_ln:zhang-111,Fengyou Zhang,US
fl:at_ln:ishii-5,Atsushi Ishii,JP
fl:we_ln:li-352,Wenfeng Li,CN
fl:hi_ln:sakamoto-31,Hiroyuki Sakamoto,JP
fl:le_ln:stoeckle-1,Leo W. Stoeckle,US
fl:ca_ln:bettinelli-1,Camilla Bettinelli,IT
fl:al_ln:buchmann-2,Alice Buchmann,CH
fl:to_ln:ito-82,Toshiyasu Ito,JP
fl:ar_ln:ulm-1,"Arthur John Ulm, III",US
fl:je_ln:viancin-1,Jean-Charles Viancin,US
fl:ta_ln:hoff-1,Taylor Hoff,US
fl:ke_ln:liu-104,Keyang Liu,CN
fl:ty_ln:hazen-1,Tyrone Hugh Hazen,US
fl:xi_ln:zhang-278,Xiaowen Karen Zhang,SG
fl:ja_ln:peplowski-1,Jacek Peplowski,DE
fl:ma_ln:hardy-16,Matthew Hardy,AU
fl:ca_ln:hewett-1,Carl Gordon Hewett,GB
fl:ad_ln:lehanne-1,Adrian LeHanne,DE
fl:ro_ln:siazon-1,Romualdo Sonny Siazon,US
fl:ma_ln:sherman-11,Mark J. Sherman,US
fl:ch_ln:ledesma-2,Christopher William Ledesma,US
fl:da_ln:handy-1,David R. Handy,US
fl:ed_ln:coronado-1,Eduardo Coronado,MX
fl:je_ln:fedrigon-1,Jeremy Fedrigon,US
fl:be_ln:szydlowski-1,Bethanie Szydlowski,US
fl:el_ln:khayat-3,Eli Khayat,IL
fl:xi_ln:zou-25,Xiu Zou,CN
fl:mi_ln:marantis-1,Michael G. Marantis,US
fl:an_ln:crawford-12,Andrew Crawford,GB
fl:ma_ln:multrus-1,Markus Multrus,DE
fl:qu_ln:zhou-24,Quanhong Zhou,CN
fl:sc_ln:hangartner-2,Scott M. Hangartner,US
fl:jo_ln:buck-2,Jonathan E. Buck,US
fl:am_ln:chandna-1,Amit Chandna,US
fl:uf_ln:toft-4,Uffe Kjaergaard Toft,US
fl:gu_ln:chen-341,Guojian Chen,US
fl:er_ln:satana-1,Erman Burak Satana,US
fl:je_ln:young-4,Jeremy Owen Young,NZ
fl:ro_ln:workman-2,Robert Emmett Workman,US
fl:th_ln:weiss-5,Thomas Weiss,US
fl:yu_ln:suzuki-76,Yugo Suzuki,JP
fl:ma_ln:alonsoruiz-2,Marcos Alonso Ruiz,US
fl:ga_ln:gehiere-1,Gary William Gehiere,US
fl:fe_ln:bicudo-1,Felippe M. Bicudo,US
fl:da_ln:jeong-2,Da Young Jeong,KR
fl:ji_ln:jiang-110,Jianyu Jiang,CN
fl:ji_ln:gong-29,Jian Gong,CN
fl:ga_ln:bi-1,Gaoxin Bi,US
fl:ha_ln:weng-7,Hao-Chen Weng,TW
fl:gi_ln:blaemire-1,Gina Blaemire,US
fl:ma_ln:peters-45,Matt Peters,US
fl:ti_ln:baldwin-5,Timothy Mark Baldwin,US
fl:jo_ln:sandys-1,Jonathan Sandys,GB
fl:ji_ln:li-528,Jie Li,US
fl:do_ln:lee-539,Donghoon Lee,KR
fl:ji_ln:hong-80,Jie Hong,CN
fl:mi_ln:o'connor-9,Michael James O'Connor,US
fl:ji_ln:kim-341,Jin Won Kim,US
fl:ro_ln:murthy-2,Roshan Murthy,US
fl:fe_ln:fuchs-2,Felix Fuchs,DE
fl:yu_ln:hwang-73,Yuree Hwang,SG
fl:an_ln:huertas-2,Andres Huertas,US
fl:ma_ln:dunford-1,Matthew W. Dunford,US
fl:sc_ln:crockett-1,Scott Crockett,US
fl:vi_ln:barot-4,Vineet Sunil Barot,US
fl:to_ln:larsson-2,Tobias Larsson,US
fl:ji_ln:dai-156,Jiangang Dai,CN
fl:mi_ln:franco-3,Michael Franco,US
fl:ji_ln:zhou-434,Jine Zhou,CN
fl:er_ln:elwing-1,Erik Elwing,SE
fl:da_ln:jiang-17,Daiping Jiang,CN
fl:jo_ln:hyun-18,Joe Hyun,KR
fl:ja_ln:jeong-115,Jaewan Jeong,US
fl:no_ln:horikiri-3,Nobu Horikiri,JP
fl:ga_ln:kaplan-3,Gagi Kaplan,US
0apxqkwyru67tmn7nr7p94fl3,Patrick Boulet,FR
fl:mu_ln:park-19,Mun Jun Park,KR
fl:sa_ln:holgate-1,Sam Holgate,US
fl:is_ln:greenbaum-1,Isaac Solomon Greenbaum,US
fl:je_ln:adams-42,Jerad Adams,US
fl:ma_ln:minorini-1,Massimiliano Minorini,IT
fl:aa_ln:powers-3,Aaron Powers,US
fl:st_ln:wilbur-3,Steven R. Wilbur,US
fl:do_ln:aris-1,Dominique Aris,US
0aqy74rj6vaiwjoqr7jafd6ua,Ahmet Mete Ergeno{hacek over (g)}lu,TR
fl:ma_ln:coons-1,Martin B. Coons,US
fl:ji_ln:dai-137,Jinyong Dai,CN
fl:st_ln:newberry-1,Steve Newberry,GB
fl:ro_ln:toth-7,Robert Toth,US
fl:ch_ln:yu-619,Chunxia Yu,US
fl:mi_ln:chen-320,Mingyi Chen,US
fl:ja_ln:davis-50,James A. Davis,US
fl:ph_ln:coenegracht-1,Philippe COENEGRACHT,BE
fl:bi_ln:huang-65,Binhan Huang,CN
fl:ha_ln:liu-111,Haoran Liu,CN
fl:ed_ln:tsfasman-1,Eduard Tsfasman,US
fl:an_ln:grover-10,Ankit Grover,US
fl:re_ln:greenwood-1,Reed Greenwood,US
fl:ju_ln:akerman-1,Julia Åkerman,SE
fl:ia_ln:spraggs-1,Ian A. Spraggs,US
fl:hs_ln:chen-241,Hsin-Hua Chen,TW
fl:ji_ln:li-116,Jianqing Li,CN
fl:ka_ln:lin-100,Kaichun Lin,US
fl:da_ln:seymour-10,Darren Seymour,GB
fl:st_ln:erickson-11,Stephen Erickson,US
fl:ja_ln:huttmann-1,Jan Hüttmann,DE
fl:yu_ln:zheng-192,Yuanbao Zheng,US
fl:aa_ln:lawrence-1,Aaron Shane Lawrence,US
fl:ke_ln:befort-1,Kendra L. Befort,US
fl:zh_ln:qin-4,Zhuangli Qin,US
fl:du_ln:parsons-1,Dustin Parsons,US
fl:so_ln:lee-18,So Ra Lee,KR
fl:ma_ln:pregelj-1,Marko Pregelj,US
0atmo4y5lu7nc4dp1b6qcxnc1,Kristian Howson,US
fl:di_ln:gavrieli-2,Dikla Gavrieli,US
fl:pe_ln:wang-216,Peishu Wang,CN
fl:jo_ln:kim-406,Jong Seung Kim,KR
fl:ro_ln:grochowicz-1,Robert Thomas Grochowicz,US
fl:we_ln:wei-59,Wenyao Wei,CN
fl:ch_ln:hibmacronan-1,Christopher Hibmacronan,US
fl:ji_ln:kim-454,Jin Baek Kim,KR
fl:yo_ln:rosenbaum-1,Yosef Rosenbaum,US
fl:sa_ln:matsui-10,Saki MATSUI,JP
fl:st_ln:faubion-1,Steven Benjamin Faubion,US
fl:al_ln:snippen-1,Allan C. Snippen,US
fl:ja_ln:williams-37,James E. Williams,US
fl:sh_ln:morishita-15,Shinichiro Morishita,JP
fl:mi_ln:huang-300,Minyi Huang,CN
fl:yu_ln:murakami-45,Yutaka Murakami,JP
fl:do_ln:clouser-1,Doug Clouser,US
fl:co_ln:frazier-2,Colin Patrick Frazier,US
fl:ma_ln:kroshinskaya-1,Masha Kroshinskaya,US
0awdfi0tq42a8w13k95onbbxx,Lorenzo Zappata,US
fl:wa_ln:sasaki-2,Wataru Sasaki,JP
fl:ji_ln:zhu-4,Jianghua Zhu,CN
fl:ji_ln:lee-122,Ji-Young Lee,KR
fl:mi_ln:mardero-1,Mitchell Stephan Mardero,CA
fl:er_ln:sloterbeek-1,Eric S. Sloterbeek,US
fl:yu_ln:ge-4,Yun Ge,CN
fl:ag_ln:yu-1,Agatha Yu,US
fl:mi_ln:cheung-6,Michael Cheung,US
fl:se_ln:tucker-2,Sean Tucker,US
fl:ba_ln:nelson-3,Barry Nelson,US
fl:ma_ln:berkobin-1,Mark Berkobin,US
fl:ma_ln:biancalana-1,Matteo Biancalana,IT
fl:we_ln:huang-309,Weiqi Huang,US
fl:br_ln:bennett-8,Brian T. Bennett,US
fl:fe_ln:liu-37,Fen Liu,CN
fl:an_ln:carpenter-2,Andrew L. Carpenter,US
fl:re_ln:hadley-1,Rebecca Hadley,US
0ayiq6b0r9jmk4kkd6xkelsxm,Andrew Opfer,US
fl:ma_ln:rober-4,Mark Rober,US
fl:ro_ln:maenza-1,Roye Maenza,US
fl:na_ln:gunn-3,Nathan H. Gunn,US
fl:ji_ln:han-215,Jiyun Han,CN
fl:hi_ln:muramatsu-24,Hirokazu Muramatsu,JP
0az2l3tqwbxb7bdlsiqqkepae,Armando Longoria,US
fl:gr_ln:gervex-1,Grimaud Gervex,US
fl:ma_ln:vanos-3,Marcel Van Os,US
fl:yu_ln:chen-622,Yunjing CHEN,CN
fl:er_ln:bakker-4,Erica Bakker,US
fl:wo_ln:sung-33,Wonkyu Sung,KR
fl:sa_ln:kumar-57,Sanjeev Kumar,US
fl:an_ln:lau-8,Andrew Chi Lup Lau,NZ
fl:ch_ln:robinson-41,Christopher Lee Robinson,US
fl:mo_ln:tsai-5,Mo-Tsan Tsai,CN
fl:st_ln:newberg-1,Steven Zachary Newberg,US
fl:pa_ln:kukucka-1,Paul Kukucka,US
fl:ta_ln:moreno-2,Taylor Moreno,US
fl:ho_ln:jang-46,Hosik Jang,KR
fl:ha_ln:gong-27,Hanyu Gong,US
fl:su_ln:oh-71,Sujin Oh,KR
fl:xi_ln:qiao-27,Xianyong Qiao,US
fl:ma_ln:mooradian-2,Mark Mooradian,US
fl:ta_ln:miyazaki-60,Takayuki Miyazaki,JP
fl:do_ln:miller-56,Don Miller,US
fl:ma_ln:paulina-1,Marc Antonio Paulina,GB
fl:ya_ln:ji-11,Yanmei Ji,CN
fl:fr_ln:ellis-4,Frampton E. Ellis,US
fl:st_ln:drewes-1,Stephan Drewes,DE
fl:mi_ln:bonnevie-2,Mikaël Bonnevie,US
fl:so_ln:park-237,Sooyoung Park,KR
fl:mo_ln:stauffer-1,Morgan Stauffer,US
fl:jo_ln:mckinley-12,Jody McKinley,US
fl:xi_ln:wu-323,Xidong Wu,CN
fl:ne_ln:desai-2,Neil Desai,US
fl:mi_ln:gallert-1,Michael Gallert,DE
fl:de_ln:dochstader-1,Derek Dochstader,CA
fl:we_ln:qin-33,Wei Qin,US
fl:ni_ln:klase-2,Nicholas Klase,US
fl:ca_ln:liang-11,Cairong Liang,US
fl:do_ln:li-113,Dongyun Li,US
fl:pa_ln:urquiola-1,Patricia Urquiola,IT
fl:mi_ln:meadows-3,Michael Casey Meadows,US
fl:am_ln:alali-7,Ammar Al-Ali,US
fl:yo_ln:wu-80,Yong Wu,US
fl:ch_ln:miller-49,Channing Miller,US
fl:bo_ln:kim-29,Bo-Ra Kim,KR
fl:do_ln:kim-535,Dongeun Kim,KR
fl:mi_ln:eby-2,Michael Eby,US
fl:da_ln:daniil-2,Daniil Daniil,US
fl:qi_ln:geng-6,Qiang Geng,US
fl:cl_ln:lambarth-2,Clifford Edwin Lambarth,US
fl:ia_ln:swyer-1,Ian Swyer,CA
fl:we_ln:li-185,Weizhou Li,CN
fl:ro_ln:wellhausengrimm-1,Rochelle D. Wellhausen-Grimm,US
0b3upd4cc86pbncv4qa9ujnxw,Raymond Rhamey,US
fl:fa_ln:zheng-11,Fang Zheng,CN
fl:pi_ln:liu-41,Ping Liu,CN
fl:an_ln:axelsson-5,Andreas Axelsson,US
fl:xi_ln:zhong-85,Xiaojun ZHONG,CN
fl:li_ln:su-13,Lin Su,US
fl:xi_ln:xiao-69,Xiang Xiao,US
0b502kdg7ckmml4kkwzef8re8,Lasse Høi,DK
fl:jo_ln:marino-1,John Thomas Marino,US
fl:ke_ln:upton-2,Kenneth Mark Upton,AU
fl:jo_ln:rothberg-2,Jonathan M. Rothberg,US
fl:jo_ln:lee-726,Jonghak Lee,KR
fl:at_ln:nakamura-13,Atsushi Nakamura,JP
fl:le_ln:martin-4,Lea Martin,US
fl:bi_ln:li-93,Bingzhong Li,US
fl:yo_ln:ishiguri-1,Yoshiyuki Ishiguri,JP
fl:he_ln:kim-301,Heyungjoo Kim,KR
fl:pe_ln:liu-46,Pengkai Liu,CN
fl:pe_ln:gong-10,Peng Gong,CN
fl:gr_ln:petty-2,Grant Petty,AU
fl:yu_ln:namiki-6,Yuta NAMIKI,JP
fl:gr_ln:brown-44,Graham Arthur Brown,US
fl:zh_ln:xie-155,Zhenhai Xie,CN
fl:sh_ln:mak-5,Shing Yuk Mak,CN
fl:br_ln:perry-18,Brian Perry,US
fl:ra_ln:peeters-3,Raf Peeters,BE
fl:he_ln:nada-1,Heita Nada,JP
fl:xi_ln:zhong-103,Xin Zhong,CN
fl:ja_ln:park-156,Jae Min Park,KR
fl:de_ln:zhang-57,Dehui Zhang,US
fl:ma_ln:hall-51,Mark D. Hall,US
fl:st_ln:comegna-1,Steven Comegna,CA
fl:am_ln:vohra-2,Amit Vohra,US
fl:si_ln:lin-63,Sisi Lin,CN
fl:le_ln:wenzel-1,Lennart Wenzel,GB
fl:sh_ln:luo-122,Shaoling Luo,CN
fl:zh_ln:su-97,Zhanhao Su,CN
0b85nitbii3haw8ydkmnj8w73,Paulina Campos Alcocer,US
fl:gr_ln:lespinard-1,Gregory Guillaume Lespinard,US
fl:ar_ln:motadel-1,Arta Motadel,US
fl:ju_ln:sun-47,Juanjuan Sun,US
fl:da_ln:gandionco-1,David Gandionco,US
fl:ya_ln:xu-113,Yan Xu,US
fl:an_ln:erlandsen-2,Andreas Erlandsen,NO
fl:ma_ln:tsuda-7,Masaaki Tsuda,JP
fl:ch_ln:piscitelli-3,Chris Piscitelli,US
fl:ca_ln:catalano-2,Carlo Catalano,US
fl:ma_ln:fukuda-27,Masafumi Fukuda,JP
fl:ju_ln:godinhovaraschindemoraes-1,Juliano Godinho Varaschin de Moraes,US
fl:we_ln:liu-296,Wei Liu,US
fl:ca_ln:giles-1,Carleton J Giles,US
fl:xu_ln:sun-23,Xuejiao Sun,US
fl:ze_ln:hu-27,Zeda Hu,US
fl:ri_ln:cochran-2,Riley Chad Cochran,US
fl:ju_ln:beitzel-1,Justin G. Beitzel,US
fl:ga_ln:li-27,Gang Li,CN
fl:yo_ln:fang-29,Youhuan Fang,CN
fl:jo_ln:oakleaf-1,Jonathon Oakleaf,US
fl:to_ln:jurek-1,Todd Jason Jurek,US
fl:be_ln:wernberg-1,Benjamin M. Wernberg,US
fl:je_ln:johnson-144,Jennifer Johnson,US
fl:zo_ln:zou-6,Zongbin Zou,CN
fl:wi_ln:pavilonis-1,William Pavilonis,US
fl:li_ln:you-24,Lizhong You,CN
fl:jo_ln:grzeskowiak-1,"Jon Louis Grzeskowiak, II",US
fl:gr_ln:clarke-7,Graham R. Clarke,US
fl:di_ln:speziari-1,Diego Ettore Speziari,IT
fl:yi_ln:wang-76,Yi-Ou Wang,TW
fl:ca_ln:tapler-1,Cameron Tapler,US
fl:ji_ln:yang-644,Jinrui Yang,CN
fl:yi_ln:huang-157,Yingwen Huang,CN
fl:do_ln:allen-31,Douglas W. Allen,US
fl:pr_ln:alimsijah-1,Pratomo Putra Alimsijah,US
fl:da_ln:schwalbach-1,David M. Schwalbach,US
fl:co_ln:declercq-1,Colin Declercq,CH
fl:br_ln:groves-8,Brenna Groves,US
fl:ti_ln:zhang-176,Tingshu Zhang,CN
fl:th_ln:delabroye-1,Thierry Delabroye,US
fl:th_ln:young-9,Thomas A. Young,US
fl:ri_ln:chiappa-1,Rino Chiappa,IT
fl:hy_ln:roh-43,Hyoungwon Roh,KR
fl:bo_ln:tian-8,BO TIAN,US
fl:st_ln:derfiny-1,Stephen Andrew Derfiny,US
fl:da_ln:mawdsley-1,David Mawdsley,US
fl:fe_ln:montoyabueloni-1,Felipe Montoya Bueloni,DE
fl:ro_ln:breines-1,Robert Breines,US
fl:me_ln:hu-44,Mengyun Hu,US
fl:ti_ln:dyck-1,Timothy Dyck,CA
fl:xi_ln:hong-57,Xiaoliang Hong,US
fl:ri_ln:dadachanji-1,Rishad Kairus Dadachanji,IN
fl:yo_ln:shimura-5,Yoji Shimura,JP
fl:pi_ln:hu-13,Ping Hu,US
fl:ow_ln:johnson-2,Owen R. Johnson,US
fl:to_ln:kanamura-2,Toshihiko Kanamura,JP
fl:pe_ln:toolan-1,Peter Toolan,US
fl:je_ln:claunch-1,Jeff Claunch,US
fl:je_ln:meyer-26,Jeffrey C. Meyer,US
fl:da_ln:wenning-1,Dan Wenning,US
fl:yi_ln:wu-339,Yihong Wu,US
fl:ro_ln:gorski-2,Robert G Gorski,US
fl:mi_ln:hu-12,Mingxiong Hu,CN
fl:zh_ln:liu-311,Zhi Liu,CN
fl:pe_ln:chiang-27,Pei-Shan Chiang,TW
fl:we_ln:huang-193,Wenbin Huang,CN
fl:hi_ln:yumiba-4,Hiromu Yumiba,JP
fl:zh_ln:du-106,Zhanyuan Du,US
fl:ro_ln:campman-1,Robert A. Campman,US
fl:tu_ln:osler-1,Turner Osler,US
fl:hu_ln:jiang-19,Huangbing Jiang,CN
fl:ma_ln:goto-30,Masanori Goto,JP
fl:di_ln:niedermann-1,Dirk Niedermann,US
fl:jo_ln:coca-1,Johnny Coca,FR
fl:sa_ln:yamamoto-38,Sayaka Yamamoto,JP
fl:br_ln:costello-5,Brian Patrick Costello,US
fl:mi_ln:oku-3,Mitsuhiro Oku,JP
fl:je_ln:gunter-1,Jerald Henry Gunter,US
fl:ju_ln:kim-327,June-Hong Kim,KR
fl:ho_ln:lau-18,Howie Ho Wai Lau,US
fl:ow_ln:marshall-1,Owen Marshall,GB
fl:ma_ln:stanko-1,Maryann Stanko,US
fl:sa_ln:raj-1,Sara A. Raj,US
fl:my_ln:kim-377,Myungshik Kim,KR
fl:ki_ln:brown-12,Kirk Brown,US
fl:ni_ln:sajonz-1,Nils Sajonz,DE
fl:an_ln:spring-2,Angie Spring,US
fl:ch_ln:murray-8,Christopher J. Murray,US
0bifb9zv7t6mb9r45yu7ihqbt,Yuji Manta,JP
fl:ma_ln:martensson-3,Mattias G. Martensson,US
fl:jo_ln:levy-29,Jon Levy,US
fl:em_ln:laffondemazieres-2,Emmanuel Laffon de Mazieres,US
fl:xi_ln:liu-89,Xi Liu,US
fl:ph_ln:baron-2,Philip Baron,CA
fl:mi_ln:hui-5,Michael Hui,US
fl:ch_ln:hunter-22,Christopher Hunter,US
fl:me_ln:georgacopoulos-1,Melanie Georgacopoulos,GB
fl:ch_ln:chen-725,Ching-Wen Chen,TW
fl:ke_ln:simon-1,Kevan John Simon,GB
fl:wi_ln:kordes-1,Wilhelm Kordes,US
fl:ga_ln:wan-2,Gangbin Wan,US
fl:yo_ln:singtoroj-1,Yos Singtoroj,US
fl:ro_ln:carlson-38,Robert W. Carlson,US
fl:ki_ln:chang-19,Ki Yong Chang,KR
fl:ni_ln:schutte-1,Nicholas Hill Schutte,US
fl:ka_ln:chang-2,Kao-Yi Chang,TW
fl:ma_ln:xia-3,Maozhi Xia,US
fl:al_ln:pasquali-1,Alessandro Pasquali,CH
fl:ja_ln:cha-11,Jae Min Cha,US
fl:er_ln:shor-1,Eran Shor,IL
fl:je_ln:potter-5,Jeffrey J. Potter,US
fl:ja_ln:hall-71,Javier Hall,US
fl:el_ln:kim-8,Elijah Kim,US
fl:ma_ln:herrero-1,Maria Pilar Herrero,US
fl:ho_ln:hayes-1,Howard Hayes,US
fl:ga_ln:afarian-1,Garo Afarian,AU
fl:tr_ln:lehr-1,Trevor Thomas Lehr,US
fl:ca_ln:lazzeri-2,Carlo Lazzeri,US
fl:er_ln:hoffmann-9,Eric William Hoffmann,US
fl:al_ln:moriniere-1,Alban Moriniere,DE
fl:st_ln:koury-2,Steffen Koury,US
fl:yo_ln:park-310,Yoon Jung Park,KR
fl:ka_ln:shefer-1,Katherina Shefer,IL
fl:ch_ln:kuo-270,Chieh Kuo,TW
fl:je_ln:traczek-1,Jeffrey Robert Traczek,US
fl:be_ln:sanker-1,Benjamin Sanker,US
fl:br_ln:lewis-46,Bradley A. Lewis,US
fl:ha_ln:liu-241,Hangyu Liu,CN
fl:zh_ln:xia-57,Zhiliang Xia,KR
fl:fr_ln:tortorella-1,"Frank Joseph Tortorella, Jr.",US
fl:ta_ln:shimazoe-2,Takanori Shimazoe,JP
fl:we_ln:wu-48,Wei-Cheng Wu,TW
fl:xi_ln:peng-131,Xinping Peng,US
fl:xi_ln:xiong-70,Xinghuo Xiong,CN
0bo4xfmq99b5t7ghs68o65fk0,Billy C. Ernst,US
fl:da_ln:young-38,David Young,US
fl:ji_ln:hundley-1,Jill E. Hundley,US
fl:ja_ln:yarbrough-1,Jadideah D. Yarbrough,US
fl:ji_ln:hu-200,Jie Hu,US
fl:do_ln:tran-4,Dong Tran,US
fl:pi_ln:li-34,Pingtian Li,US
fl:ge_ln:xu-12,Gengze Xu,CN
fl:yo_ln:kim-981,Youngjin Kim,KR
fl:ha_ln:kim-168,Hak Do Kim,KR
fl:ha_ln:ma-80,Hao-Yun Ma,CN
fl:we_ln:chao-16,Wei-Lun Chao,CN
fl:sh_ln:he-187,Shiyou He,US
fl:be_ln:goldstein-5,Bennett Goldstein,US
fl:ke_ln:sayers-3,Kevin Michael Sayers,US
fl:na_ln:goto-15,Natsuho Goto,JP
fl:li_ln:lin-151,Liqing Lin,US
fl:re_ln:tang-5,Ren Tang,CN
fl:br_ln:doman-2,Bryce Doman,US
fl:er_ln:greiving-1,Eric Greiving,US
fl:ch_ln:lai-367,Cheng-Chung Lai,US
fl:ma_ln:wetter-2,Martin Wetter,DE
fl:yi_ln:lu-194,Yijia Lu,CN
fl:we_ln:wang-456,Wenbin Wang,CN
fl:ya_ln:lei-17,Yangji Lei,CN
0bqcad300pty60k1soi1403wb,Hagen Thoralf,US
fl:eu_ln:lee-38,Eun-Young Lee,KR
fl:ka_ln:liu-66,Kaihui Liu,CN
fl:so_ln:giovannella-1,Sofia Giovannella,IT
fl:sa_ln:lee-502,Sangyoon Lee,KR
fl:ch_ln:yarka-1,Christopher James Yarka,US
fl:xu_ln:wang-137,Xuan Wang,CN
fl:jo_ln:mccollum-5,John McCollum,US
0br8porn2jdmzdzflzsrolyj9,Hillary Stephenson,US
fl:mi_ln:chen-282,Minghua Chen,US
fl:ma_ln:garwood-1,Matthew John Garwood,US
fl:ma_ln:wintermantel-2,Matthias Wintermantel,DE
fl:ev_ln:simard-1,Eveline Simard,CA
fl:ji_ln:he-57,Jianbing He,US
fl:kr_ln:babiarz-1,Kristina A. Babiarz,US
fl:an_ln:toulon-1,Anthony J. Toulon,US
fl:as_ln:raghunathan-3,Ashwin Raghunathan,US
fl:gu_ln:ye-33,Guofang Ye,US
fl:mi_ln:yang-198,Ming-Shun Yang,TW
fl:r._ln:post-1,R. Neal Post,US
fl:ga_ln:anastasio-1,Gabriela Anastasio,US
fl:bh_ln:devani-1,Bhavna Devani,US
fl:yo_ln:park-450,Youngmin Park,KR
fl:hi_ln:tanaka-25,Hiromitsu Tanaka,JP
fl:ya_ln:chan-4,Yao-Ning Chan,TW
fl:el_ln:wennberg-1,Elon Wennberg,SE
fl:gi_ln:yerkes-1,Giancarlo Yerkes,US
fl:ch_ln:fulljames-1,Christian Fulljames,US
fl:be_ln:nazarian-1,Benjamin Nazarian,US
fl:ta_ln:kusanagi-2,Takashi Kusanagi,JP
fl:jo_ln:iskandar-1,Joseph Iskandar,US
fl:ha_ln:kabaria-1,Hardik Kabaria,US
fl:ch_ln:yang-1419,Chenghao Yang,CN
fl:ca_ln:johnson-25,Carolyn Johnson,US
